"state","school_name","district","address","latitude","longitude","overall_score","state_rank","national_rank","ap_taken_pct","ap_passed_pct","math_proficiency","reading_proficiency","science_proficiency","graduation_rate","graduation_rate_raw","year","source_url"
"Florida","Endeavor School","Seminole County Public Schools","3010 Old Lake Mary Rd, Lake Mary, Florida 32746",28.773215584817,-81.306976378573,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/endeavor-school-5565"
"Florida","Lake Mary High School","Seminole County Public Schools","655 Longwood Lake Mary Rd, Lake Mary, Florida 32746",28.72474387005,-81.336670032035,80.09,205,3564,53,37,32,52,65,92,"92%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/lake-mary-high-school-5571"
"Florida","Seminole County Virtual Franchise (Scvs)","Seminole County Public Schools","450 Technology Park, Lake Mary, Florida 32746",28.735991142258,-81.362402667641,73.16,270,4805,27,18,31,75,71,84,"84%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/seminole-county-virtual-franchise-scvs-91877"
"Florida","Elevation High School","Seminole County Public Schools","4243 N Us Highway 17-92, Sanford, Florida 32773",28.74119684928,-81.299446099679,,,,,,11,19,44,23,"23%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/elevation-high-school-409943"
"Florida","John Polk Alternative School","Seminole County Public Schools","400 E Lake Mary Blvd, Sanford, Florida 32773",28.75774635251,-81.282780518465,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/john-polk-alternative-school-5576"
"Florida","Seminole County Detention Center","Seminole County Public Schools","400 E Lake Mary Blvd, Sanford, Florida 32773",28.75774635251,-81.282780518465,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/seminole-county-detention-center-141844"
"Florida","Journeys Academy","Seminole County Public Schools","1722 W Airport Blvd, Sanford, Florida 32771",28.786990507083,-81.297566401206,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/journeys-academy-5579"
"Florida","Scps Consequence Unit","Seminole County Public Schools","1151 E 28th St, Sanford, Florida 32773",28.777410301076,-81.255084718404,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/seminole-county-public-schools/scps-consequence-unit-5575"
"Florida","Branford High School","Suwannee School District","405 Reynolds St Ne, Branford, Florida 32008",29.962549707914,-82.926165972823,63.09,354,6607,45,11,34,51,75,92,"92%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/suwannee-school-district/branford-high-school-5615"
"Florida","Suwannee High School","Suwannee School District","1314 Pine Ave Sw, Live Oak, Florida 32064",30.284722546445,-82.989234442051,48.44,438,9230,21,13,26,41,66,90,"90%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/suwannee-school-district/suwannee-high-school-5614"
"Florida","Suwannee Opportunity School","Suwannee School District","325 Pinewood Dr, Live Oak, Florida 32064",30.282725982974,-82.99111587853,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/suwannee-school-district/suwannee-opportunity-school-409374"
"Florida","Suwannee Virtual School","Suwannee School District","305 Pinewood Dr Sw, Live Oak, Florida 32064",30.282723053531,-82.990953294774,,,,,,,,,94,"94%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/suwannee-school-district/suwannee-virtual-school-141874"
"Florida","Community Base Service Students","Suwannee School District","1740 Ohio Ave South, Live Oak, Florida 32064",30.278649265929,-82.987786962955,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/suwannee-school-district/community-base-service-students-141873"
"Florida","Lakewood Ranch High School","School District of Manatee County","5500 Lakewood Ranch Blvd, Bradenton, Florida 34211",27.443577059286,-82.437899635377,90.27,111,1741,59,43,60,61,77,97,"97%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/lakewood-ranch-high-school-5231"
"Florida","Manatee School for the Arts","School District of Manatee County","700 Haben Blvd, Palmetto, Florida 34221",27.516499230529,-82.552400481026,78.49,223,3850,33,23,48,55,70,94,"94%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/manatee-school-for-the-arts-5232"
"Florida","State College of Florida Collegiate School","School District of Manatee County","5840 26th St W, Bradenton, Florida 34207",27.43693112523,-82.587764634294,76.37,242,4230,,,85,66,90,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/state-college-of-florida-collegiate-school-141642"
"Florida","Braden River High School","School District of Manatee County","6545 Sr 70 E, Bradenton, Florida 34203",27.446191245823,-82.479165740634,73.94,264,4665,40,27,43,44,73,91,"91%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/braden-river-high-school-5237"
"Florida","Parrish Community High School","School District of Manatee County","11601 Erie Rd, Parrish, Florida 34219",27.584473549103,-82.438649409395,73.82,265,4687,41,25,51,53,70,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/parrish-community-high-school-409927"
"Florida","Team Success A School of Excellence","School District of Manatee County","202 13th Ave E, Bradenton, Florida 34208",27.487995060311,-82.561545713352,85.92,153,2521,47,25,62,53,72,97,"97%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/team-success-a-school-of-excellence-201085"
"Florida","Manatee High School","School District of Manatee County","902 33rd Street Ct W, Bradenton, Florida 34205",27.491816565334,-82.595229206049,64.96,336,6272,30,17,38,43,69,81,"81%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/manatee-high-school-5224"
"Florida","Palmetto High School","School District of Manatee County","1200 17th St W, Palmetto, Florida 34221",27.528658228213,-82.57816168795,38.77,487,10960,16,9,32,38,59,85,"85%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/palmetto-high-school-5225"
"Florida","Bayshore High School","School District of Manatee County","5401 34th St W, Bradenton, Florida 34210",27.445620915942,-82.595729996565,,,,15,3,27,19,28,72,"72%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/bayshore-high-school-5223"
"Florida","Manatee Virtual School ( Virtual Franchise)","School District of Manatee County","1400 1st Ave E, Palmetto, Florida 34221",27.526607484197,-82.563319243174,,,,,,36,,,67,"67%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/manatee-virtual-school-virtual-franchise-141643"
"Florida","Southeast High School","School District of Manatee County","1200 37th Ave E, Bradenton, Florida 34208",27.467487485831,-82.551202179189,35.34,499,11575,34,14,26,26,41,76,"76%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/southeast-high-school-5226"
"Florida","Easter Seals","School District of Manatee County","350 Braden Ave, Sarasota, Florida 34243",27.396423930045,-82.56765075758,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/easter-seals-138516"
"Florida","Hospital Homebound Instruction","School District of Manatee County","1400 1st Ave E, Bradenton, Florida 34208",27.499037372871,-82.548320484107,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/hospital-homebound-instruction-5227"
"Florida","Access To Education","School District of Manatee County","6423 9th Street E, Bradenton, Florida 34203",27.427190063237,-82.554854695314,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/access-to-education-141638"
"Florida","Juvenile Detention Center","School District of Manatee County","1803 5th St W, Bradenton, Florida 34205",27.483479598537,-82.56703120163,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/juvenile-detention-center-5228"
"Florida","Horizons Academy","School District of Manatee County","1910 27th St E, Bradenton, Florida 34208",27.484113942158,-82.530326677026,,,,,,,,,28,"28%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/horizons-academy-5233"
"Florida","Taylor County High School","Taylor School District","900 N Johnson Stripling Rd, Perry, Florida 32347",30.124814732439,-83.575053922285,43.25,460,10159,25,10,27,39,59,83,"83%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/taylor-school-district/taylor-county-high-school-5620"
"Florida","Lakewood Ranch Preparatory Academy","School District of Manatee County","800 Corporate Drive, Fort Lauderdale, Florida 33334",26.206238652762,-80.138018661539,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/lakewood-ranch-preparatory-academy-432003"
"Florida","Pace Center for Girls","School District of Manatee County","3508 26th St W, Bradenton, Florida 34205",27.469255613601,-82.587723006,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/pace-center-for-girls-5230"
"Florida","The Port Academy","School District of Manatee County","14470 Harlee Rd, Palmetto, Florida 34221",27.644558128537,-82.539881043926,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/the-port-academy-141640"
"Florida","Palmshores Behavior Health Center","School District of Manatee County","1324 37th Ave East, Bradenton, Florida 34208",27.466821651119,-82.54868850369,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/school-district-of-manatee-county/palmshores-behavior-health-center-5229"
"Florida","Desoto Virtual Academy","The School District of DeSoto County","310 W Whidden St, Arcadia, Florida 34266",27.219958286114,-81.862415042069,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/the-school-district-of-desoto-county/desoto-virtual-academy-409908"
"Florida","Taylor Paec Virtual Franchise","Taylor School District","318 N Clark St, Perry, Florida 32347",30.120421724473,-83.570865460037,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/taylor-school-district/taylor-paec-virtual-franchise-254239"
"Florida","Desoto Secondary School","The School District of DeSoto County","318 N Wilson Ave, Arcadia, Florida 34266",27.22206950367,-81.86935485901,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/the-school-district-of-desoto-county/desoto-secondary-school-4953"
"Florida","Desoto County High School","The School District of DeSoto County","1710 E Gibson St, Arcadia, Florida 34266",27.222616009984,-81.838949034847,,,,18,8,20,35,36,75,"75%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/the-school-district-of-desoto-county/desoto-county-high-school-4947"
"Florida","Reduced Services","The School District of DeSoto County","310 W Whidden St, Arcadia, Florida 34266",27.219958286114,-81.862415042069,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/the-school-district-of-desoto-county/reduced-services-4950"
"Florida","P.K. Yonge Developmental Research School","UF Lab School School District","1200 Sw 6th St, Gainesville, Florida 32601",29.662834745883,-82.318920243996,95.51,48,803,81,48,67,67,82,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/uf-lab-school-school-district/p-k-yonge-developmental-research-school-5669"
"Florida","Union County High School","Union School District","1000 S Lake Ave, Lake Butler, Florida 32054",30.014691749384,-82.338102702884,34.43,503,11738,,,54,48,68,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/union-school-district/union-county-high-school-5621"
"Florida","Wakulla High School","Wakulla School District","3237 Coastal Hwy, Crawfordville, Florida 32327",30.107140959538,-84.378668016555,70.19,299,5336,32,18,40,57,75,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/wakulla-school-district/wakulla-high-school-5650"
"Florida","South Walton High School","Walton County School District","645 Greenway Trl, Santa Rosa Beach, Florida 32459",30.377951517581,-86.179938201594,95.72,46,766,74,56,72,67,92,99,"99%","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/walton-county-school-district/south-walton-high-school-5657"
"Florida","Wakulla Institute","Wakulla School District","126 High Dr, Crawfordville, Florida 32327",30.175713868293,-84.381381855187,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/florida/districts/wakulla-school-district/wakulla-institute-5651"
